CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AvgOrderValue,PC1,PC2,Cluster
13972,71,2,174.35,185,14,87.175,-1.1880078857413343,-0.3087754396982569,2
13973,287,1,147.75,80,8,147.75,-2.0814080125361976,0.8809374000518483,2
13974,49,1,413.59,249,28,413.59,-0.0082983769366825,1.222352857971904,1
13975,31,6,2108.58,1473,227,351.43,2.840139887459476,0.3884749200403258,0
13976,207,1,91.1,50,5,91.1,-2.7201046443422747,0.2593060513398204,2
13978,45,1,54.17,75,9,54.17,-2.446311137723402,-0.7450391639980738,2
13979,73,1,869.87,639,54,869.87,1.0911567549198466,2.1537035226109382,3
13980,60,1,69.58,86,7,69.58,-2.353232584735143,-0.4244480468024189,2
13982,39,4,1325.6,833,66,331.40000000000003,1.698115314395256,0.5033789419218525,3
13983,40,9,1057.24,924,78,117.47111111111111,1.6884729272052372,-0.8253782768579795,0
13984,27,4,216.23,115,11,54.057500000000005,-1.0568754436262875,-1.5010775078188576,1
13985,4,15,6365.72,3146,105,424.3813333333334,4.194067952672281,-0.8033580921506681,0
13986,17,1,147.06,98,9,147.06,-1.3625759283471262,-0.2617333984648649,1
13988,20,6,3028.05,2357,156,504.675,3.23995247879766,0.522086163875607,0
13989,66,2,462.21,360,22,231.105,0.0077145676199909,0.5868677518544618,3
13990,213,1,292.58,142,15,292.58,-1.0410907186276517,1.439074466838606,2
13991,12,6,685.33,654,58,114.22166666666668,1.3144409090420115,-1.1414816037934503,0
13992,30,1,76.8,64,5,76.8,-2.3486724383480517,-0.6691872530735399,1
13993,43,8,1409.96,603,43,176.245,1.4982029761536029,-0.4567563447363479,3
13994,4,6,1939.34,860,110,323.22333333333336,2.6975193520109544,-0.5641976729878296,0
13995,15,5,1308.99,869,52,261.798,1.8249159843297436,-0.225275264551588,0
13999,10,12,2916.79,1891,92,243.06583333333333,3.1378805416845754,-0.8619658795393929,0
14000,211,1,111.0,52,5,111.0,-2.555318222760629,0.4400435837034863,2
14001,46,3,387.2,180,17,129.06666666666666,-0.4015053717210193,-0.3212052129811697,3
14002,134,2,368.6,568,35,184.3,0.0199764434398253,0.7559167053118991,2
14004,43,7,2422.16,1538,72,346.0228571428571,2.4542280912938232,0.3154856073058585,0
14005,10,5,908.3,982,43,181.66,1.5881145829179564,-0.7083279227978346,0
14006,116,3,503.6,296,17,167.86666666666667,-0.2143282024583623,0.3205078624427387,3
14009,198,2,646.8100000000001,359,39,323.40500000000003,0.2551665652494988,1.385875210065602,3
14012,278,1,289.2,152,10,289.2,-1.2338180743662472,1.5095232196886512,2
14013,110,3,395.98,358,28,131.9933333333333,-0.1327432524024685,0.1474901983938015,3
14014,77,1,304.42,512,27,304.42,-0.1010731567062604,1.1863637279642034,2
14015,53,1,151.5,58,8,151.5,-1.809884814589794,0.1805968530655315,2
14016,162,4,2216.14,1414,119,554.035,2.221951405281747,1.627169089358529,3
14019,47,3,951.41,609,34,317.13666666666666,1.0107830416229415,0.6077032808929925,3
14020,17,2,534.26,375,31,267.13,0.5570846389274798,0.1953324088093569,1
14021,155,2,305.8,114,16,152.9,-1.0395674643613697,0.4803378689439753,2
14022,225,1,396.8,375,25,396.8,-0.2671969289550962,1.834816699253745,2
14023,7,2,496.22,298,28,248.11,0.5538685722862395,-0.2326107787166637,1
14024,122,2,298.45,147,14,149.225,-0.9652136367018016,0.3645081615958671,2
14027,61,1,104.82,62,6,104.82,-2.206476655181504,-0.0987395313817802,2
14029,63,2,191.46,122,10,95.73,-1.3628456558390447,-0.3334855031668687,2
14030,18,8,1489.75,1380,189,186.21875,2.611259387556849,-0.5702232661306565,0
14031,7,14,1468.53,741,78,104.895,2.2810077759177543,-1.8953112331291735,0
14032,16,10,1720.01,1256,47,172.001,2.1896572776081773,-0.9551612903816862,0
14034,22,3,346.77,252,73,115.59,0.3555203932436333,-0.561888200311972,1
14035,29,4,710.35,409,36,177.5875,0.7728297611625429,-0.2597967985527865,3
14036,285,1,451.25,248,28,451.25,-0.3229990034759832,2.028390995273029,2
14037,176,2,139.25,45,26,69.625,-1.8332427084009435,-0.1615080533764453,2
14038,78,3,1520.78,957,63,506.9266666666667,1.6779664407151136,1.3095275204197443,3
14039,33,1,82.6,44,5,82.6,-2.4453855997511083,-0.5919288522208981,1
14040,41,12,1524.46,876,115,127.03833333333334,2.1412811890170893,-0.8918931388756031,0
14041,266,1,101.51,75,20,101.51,-2.043821934216104,0.600215266343254,2
14044,27,4,538.52,301,158,134.63,1.042005249383967,-0.4119918837621789,3
14046,284,1,47.71,172,9,47.71,-2.6461270598054343,-0.0355985556351421,2
14047,9,4,337.20000000000005,140,11,84.30000000000001,-0.4116872633135424,-1.5383452344372384,1
14048,305,1,399.85,240,82,399.85,-0.0243969876852523,2.0478286425932835,2
14049,17,4,3967.64,2777,307,991.91,3.787879467166019,1.342389464421474,0
14050,32,2,746.36,689,49,373.18,1.087459546436257,0.8206858427232261,3
14051,1,18,1763.21,839,29,97.95611111111111,2.421325518250524,-2.7771971388811605,0
14052,20,1,173.66,83,51,173.66,-0.6652235882214437,0.0899440540986044,1
14053,160,1,41.75,25,2,41.75,-3.794015058289415,-0.6246984391126769,2
14054,65,1,92.46,62,6,92.46,-2.3185897819084915,-0.1806391197003027,2
14055,106,1,104.14,46,5,104.14,-2.499174093194179,0.0907313240725439,2
14056,1,23,5792.69,3839,297,251.8560869565217,4.86636871497034,-1.8046393980121316,0
14057,24,15,2856.27,2435,150,190.418,3.256356845493196,-0.8078715247796537,0
14059,267,1,132.6,68,7,132.6,-2.256074978620892,0.735826434713682,2
14060,5,16,1877.8,2004,58,117.3625,2.80003894744805,-1.9657905301472909,0
14062,10,6,456.93,263,24,76.155,0.358491781552845,-1.7003071553852085,0
14064,29,5,763.55,651,56,152.70999999999998,1.1858433409395903,-0.4408531793368505,3
14066,267,1,114.3,42,6,114.3,-2.597853143027927,0.5642641496254135,2
14067,64,2,275.04,224,45,137.52,-0.2893402444953305,0.1587440058324844,2
14068,320,1,208.35,65,19,208.35,-1.5891349936383528,1.2850224483071233,2
14071,4,8,952.72,864,247,119.09,2.4877991659087426,-1.5217992056409018,0
14073,32,1,151.04,130,13,151.04,-1.2380710581083203,0.0650201369933901,1
14075,5,3,569.1800000000001,534,29,189.7266666666667,0.951192808177399,-0.7318101813570261,1
14076,129,1,105.52,80,42,105.52,-1.5457584058772085,0.4032076667212956,2
14077,78,4,268.25,169,29,67.0625,-0.6097066303383636,-0.7712282961084881,3
14078,102,6,346.47,192,42,57.745,-0.2455782085036374,-0.9704607878497412,3
14079,125,1,86.05,124,7,86.05,-2.2144871960288337,0.0856554125496023,2
14080,33,1,45.6,48,4,45.6,-2.9505321726312466,-1.1120237874200831,2
14081,302,2,695.05,537,113,347.525,0.7848676257886907,1.748524959846033,3
14082,365,1,127.05,70,25,127.05,-1.8758812148062427,0.9414557966721724,2
14083,4,8,835.63,593,149,104.45375,2.046804795451432,-1.7065019824752776,0
14085,2,18,3679.7,2593,253,204.42777777777775,4.177248857220527,-1.6980951480863065,0
14087,3,1,188.12,221,60,188.12,0.1777154819510329,-0.4571629626484655,1
14088,10,10,2451.42,779,92,245.142,2.6565701921555758,-0.7999302993149493,0
14089,57,1,113.3,84,11,113.3,-1.806370861516014,0.0103269374711534,2
14092,8,14,3214.21,1790,106,229.58642857142857,3.31480207740974,-1.08251308420161,0
14093,12,1,420.89,334,93,420.89,0.8775756371332404,0.8021772315801045,1
14096,4,17,31267.34,12342,907,1839.255294117647,6.826888969912599,0.6817689173522943,0
14098,37,1,86.14999999999999,80,20,86.14999999999999,-1.7221130003327696,-0.3537034075847849,1
14099,16,11,2475.16,1674,152,225.01454545454544,3.0569035259721358,-0.6539800869048603,0
14100,138,1,147.2,58,21,147.2,-1.6819907939955427,0.635329166509385,2
14101,295,1,2.95,2,2,2.95,-6.59818942152648,-2.5832845883079774,2
14102,5,5,773.18,544,31,154.636,1.2522836611248798,-1.169931509428535,0
14104,166,1,69.71,67,17,69.71,-2.337312469748075,0.0587605811172762,2
14105,239,1,865.4300000000001,686,60,865.4300000000001,0.8964537633818623,2.6564821386713486,2
14107,52,7,1829.27,1361,52,261.32428571428574,2.018961217707239,0.1119945954491836,3
14108,31,2,484.96,364,29,242.48,0.3179228564689301,0.3444722647622807,1
14109,73,1,144.2,88,9,144.2,-1.7264395857473136,0.3066031576145007,2
14110,37,10,2176.77,1299,83,217.677,2.4356468136866285,-0.3597078112649856,0
14111,96,2,25.2,16,2,12.6,-4.258931964024196,-2.119526042778288,2
14112,23,6,2505.16,1422,106,417.5266666666666,2.723956722353974,0.3445835362916131,0
14113,4,4,427.62,339,22,106.905,0.5069601085967467,-1.505759149189411,1
14114,331,1,195.13,89,11,195.13,-1.740097133223658,1.2148991784041077,2
14116,20,5,1052.94,598,54,210.588,1.4726942028765837,-0.3209410134470492,3
14117,144,1,90.0,72,3,90.0,-2.6827000415084656,0.0832288971302175,2
14121,4,4,2193.2,1569,129,548.3,3.0469512074589225,0.1726461257694237,0
14125,11,3,2356.93,1600,141,785.6433333333333,2.9430002844912853,1.008719367571027,3
14126,11,1,183.4,68,9,183.4,-1.230827792940467,-0.2641650155790491,1
14127,123,3,503.01,295,29,167.67,-0.0247628298084477,0.3913448225689729,3
14128,61,2,625.0,563,39,312.5,0.6465024737108832,0.8968678523554501,3
14129,2,5,993.06,496,29,198.612,1.5424925206905826,-1.2557249900583112,0
14130,319,1,363.41,201,58,363.41,-0.3103756426489784,1.940210069659087,2
14132,2,11,2550.37,2002,88,231.85181818181815,3.3086991467150493,-1.3936874951788285,0
14133,130,3,459.69,283,21,153.23,-0.247003166385196,0.3047561071020601,3
14135,2,14,1657.54,1217,73,118.39571428571428,2.7450719633475136,-2.1754715581066324,0
14138,2,2,832.38,562,39,416.19,1.5360226278297022,-0.1233448316058922,1
14139,46,1,278.28000000000003,316,21,278.28000000000003,-0.3321749085838643,0.8423049345239685,1
14140,4,2,913.18,762,58,456.59,1.7632318905628412,0.2272784584629979,1
14141,3,4,688.48,300,25,172.12,0.9362861452393254,-1.1841562510265964,0
14142,373,1,280.95,245,19,280.95,-0.9092759153662228,1.6940663240309677,2
14143,134,1,64.8,24,4,64.8,-3.2235093160051345,-0.2780182788496996,2
14146,9,5,3014.95,2146,165,602.99,3.3726771140145013,0.4678168529491864,0
14147,78,1,15.0,12,1,15.0,-4.830525623210624,-1.861405560244895,2
14148,234,1,29.7,6,2,29.7,-4.615410498117717,-0.840107310797076,2
14149,221,1,421.12,216,27,421.12,-0.3860835307891012,1.850001941942554,2
14150,36,2,323.38,354,20,161.69,-0.1865761782297565,0.019203290406264,1
14152,75,2,602.57,663,46,301.285,0.6967808940758515,0.976185982441599,3
14154,239,2,682.92,426,40,341.46,0.3288849400744464,1.5249538303138428,3
14155,266,1,118.75,25,6,118.75,-2.749600028478435,0.562797267105109,2
14156,10,32,10947.68,6252,480,342.115,5.414393568304769,-0.963875886827812,0
14157,20,2,412.72,236,44,206.36,0.2884176462477641,0.0379147823667181,1
14158,40,1,397.38,581,36,397.38,0.4077340472758967,1.1824504942878498,1
14159,20,11,4491.04,4165,490,408.2763636363636,4.279092533211027,0.1198797958112116,0
14161,216,3,890.9200000000001,432,77,296.97333333333336,0.824621788738973,1.2352683142193266,3
14162,174,2,198.11,89,21,99.055,-1.3923539580489233,0.1617225355054141,2
14163,87,4,314.71,151,19,78.6775,-0.7107762916425492,-0.6339863718851203,3
14164,81,1,374.4,264,17,374.4,-0.3651069834880248,1.302435094472666,2
14165,276,1,84.29,50,20,84.29,-2.3423525184438336,0.4295227399629574,2
14167,39,4,525.09,145,24,131.2725,-0.0602534350063501,-0.5047069230741621,3
14171,98,1,308.44,162,54,308.44,-0.2888093282010595,1.2858271276625803,2
14173,11,4,222.34,106,23,55.585,-0.6012811067904144,-1.7727225809072271,1
14174,33,1,124.51,93,25,124.51,-1.2692376757589396,-0.0531916734616597,1
14175,60,3,2116.3,1355,111,705.4333333333334,2.346212439449139,1.5632954135842536,3
14176,297,4,517.2,203,25,129.3,-0.3751400503871623,0.3490621544557689,3
14177,96,3,150.97,87,27,50.32333333333333,-1.3849765392360738,-0.8332889745925529,2
14178,9,7,1407.76,1298,181,201.10857142857145,2.653970164949037,-0.7015284724611149,0
14179,41,2,566.88,313,124,283.44,0.898205694319626,0.7172447165601564,3
14180,11,25,1690.52,450,59,67.6208,2.0959956349001283,-2.5335527329649645,0
14184,67,1,245.59,105,15,245.59,-1.0367320092503278,0.7874140362762166,2
14185,331,1,12.75,3,1,12.75,-5.692912965819766,-1.468790100726589,2
14188,31,6,637.26,518,23,106.21,0.6152958298115421,-0.9260947344523088,3
14189,2,15,3473.49,2840,154,231.566,3.941834922069,-1.514152419362416,0
14191,2,13,3617.68,2782,125,278.2830769230769,3.864672506735856,-1.2853679098484472,0
14193,68,2,657.95,317,30,328.975,0.3537233175118624,0.9250255015452477,3
14194,5,20,8248.85,4600,213,412.4425,4.818087228642761,-0.8451252886440122,0
14196,107,1,73.72,44,3,73.72,-2.9498920626435488,-0.2433303591118205,2
14198,18,4,504.6,226,28,126.15,0.2910455016114792,-0.808288137122875,3
14199,218,1,10.2,12,1,10.2,-5.336553282965852,-1.7446375010780355,2
14201,60,7,463.24,262,27,66.17714285714285,0.0529544503051031,-1.1823246294767484,3
14204,2,1,138.58,80,34,138.58,-0.5881299609052785,-0.9597749033902871,1
14205,17,2,288.2,182,16,144.1,-0.4445306008856508,-0.4452925434733747,1
14206,239,1,302.66,274,19,302.66,-0.7128557015515401,1.5800467506576057,2
14208,95,1,101.14,108,7,101.14,-2.0779395688780977,0.1019065015974133,2
14209,11,6,1098.5500000000002,405,37,183.0916666666667,1.3546496648490352,-0.8393782628830867,0
14210,106,6,1576.52,688,55,262.75333333333333,1.507793735580759,0.4610485531089586,3
14211,53,9,1722.15,947,76,191.35,2.0118915674119777,-0.2888090040632932,0
14214,31,5,938.14,711,61,187.628,1.3998708387171348,-0.2219895048703858,3
14215,12,6,1650.47,1169,91,275.0783333333333,2.3967551747478977,-0.3013257035185156,0
14216,3,4,717.0600000000001,388,35,179.265,1.191710086731472,-1.1017934626769756,0
14217,2,17,1057.65,420,48,62.21470588235295,1.867836403967007,-2.9604338152524745,0
14218,43,1,169.48000000000002,160,12,169.48000000000002,-1.165234389170224,0.2917105427797176,1
14219,4,1,73.44,76,6,73.44,-1.8606840845635373,-1.4465344100208544,1
14220,247,2,313.97,155,16,156.985,-1.009701958922124,0.7172696934959414,2
14221,42,9,2449.55,1829,100,272.1722222222222,2.6875378769520744,-0.0105608681249005,0
14222,177,1,576.5,474,37,576.5,0.3171701139352844,2.109912756454157,2
14223,92,3,696.96,502,38,232.32,0.5932040738215089,0.612412591203442,3
14224,110,4,621.25,350,86,155.3125,0.6661709641599833,0.2420841481561771,3
14226,30,4,798.09,562,43,199.5225,1.0420412838056183,-0.1083086437769025,3
14227,26,9,2493.7200000000003,1515,99,277.08000000000004,2.7313455509824216,-0.2032473792147513,0
14229,52,3,365.44,252,22,121.81333333333332,-0.2537796262198133,-0.2760561198984403,3
14231,184,3,793.26,402,43,264.42,0.5126142558853767,1.0095465263028716,3
14232,43,5,1577.56,1162,71,315.512,1.9787635309134028,0.4080009752520839,3
14233,49,4,421.66,266,20,105.415,-0.1327532753855241,-0.5774849533830967,3
14234,22,4,683.26,719,118,170.815,1.4722443680136683,-0.2588470151177593,3
14235,75,5,861.24,707,43,172.248,1.0034973041379174,0.033945244776845,3
14236,81,2,150.24,204,11,75.12,-1.3873475316141042,-0.3967903476042837,2
14237,373,1,77.45,31,5,77.45,-3.1449071795120997,0.3350689747759776,2
14238,326,1,96.2,76,6,96.2,-2.565336247943555,0.5370599088958191,2
14239,43,11,1715.0,886,70,155.9090909090909,2.0207175732453093,-0.6865350684475592,0
14240,30,2,577.59,373,31,288.795,0.4976527760193135,0.4903626244973262,1
14241,184,1,147.3,130,9,147.3,-1.770198813789628,0.7341125523341576,2
14242,235,2,219.25,117,10,109.625,-1.5572444169514397,0.3273670382073077,2
14243,9,10,1888.93,915,79,188.893,2.4695275556515788,-1.0692980439952746,0
14245,220,2,1397.9,901,92,698.95,1.5128301285695804,2.237930193225271,3
14246,111,3,1213.8,632,50,404.6,1.1818547104337127,1.2116784078899352,3
14247,278,1,104.12,44,16,104.12,-2.3082856224746147,0.5865449239778783,2
14248,318,1,98.58,78,7,98.58,-2.477993194081393,0.5618860248697936,2
14250,7,3,1783.53,1120,88,594.51,2.494867686036519,0.5296591235239909,0
14251,2,5,1045.26,806,25,209.052,1.7015942437045528,-1.1930581778807463,0
14256,260,2,648.0600000000001,370,39,324.03000000000003,0.2081865818463989,1.5031416793332808,3
14257,64,5,1566.3,968,71,313.26,1.8213741849152816,0.5533402775634153,3
14258,152,3,130.5,98,5,43.5,-2.1724280514682994,-0.9028889977400713,2
14259,142,1,64.5,42,3,64.5,-3.132249182353702,-0.2433069305119421,2
14261,79,1,517.99,265,30,517.99,0.115874621603271,1.625000385147369,2
14262,8,8,2287.61,1477,86,285.95125,2.8259790246214056,-0.5800669241593515,0
14264,155,2,129.57,43,5,64.785,-2.480125831273537,-0.4196702679244992,2
14265,109,2,333.43,313,20,166.715,-0.4457173494637957,0.4941394302756732,2
14267,163,3,726.24,426,17,242.08,0.132523187494018,0.8028014351816896,3
14270,332,1,341.65000000000003,181,22,341.65000000000003,-0.7827534755246486,1.8084846161710897,2
14271,226,1,92.42,86,9,92.42,-2.329722921249945,0.390918979219167,2
14272,74,2,330.2,408,26,165.1,-0.1729715087550367,0.3660054743328268,3
14273,51,4,518.37,244,21,129.5925,0.0087893868762897,-0.3840558228646617,3
14276,99,3,1000.89,717,49,333.63,1.0919509137270746,1.0031643651240034,3
14277,15,3,2686.46,1342,157,895.4866666666667,2.962533086895625,1.2415016915827588,3
14280,197,1,92.64,48,6,92.64,-2.648991309758432,0.264885322917678,2
14282,3,14,1936.18,1368,63,138.29857142857142,2.788929370600548,-1.9266258765315056,0
14284,31,2,505.3,152,21,252.65,-0.0892730906376134,0.294328788186979,1
14285,21,4,246.38,110,9,61.595000000000006,-0.9906921657120952,-1.5102454703891084,1
14286,24,3,3672.36,3543,200,1224.12,3.560745631074137,1.7861429406022966,3
14287,8,2,159.35,117,8,79.675,-1.1725852859018306,-1.334802283661475,1
14288,213,1,261.0,124,13,261.0,-1.233526741637312,1.3187710177336944,2
14289,9,6,373.06,224,21,62.17666666666667,0.1109058334560038,-1.936741264520706,0
14290,11,5,1608.14,788,77,321.62800000000004,2.169880919236518,-0.1375338352609541,0
14291,2,11,3262.5,2556,127,296.59090909090907,3.737454921166109,-1.130235409514337,0
14292,8,9,1208.93,759,53,134.32555555555555,1.902915073760768,-1.3932055477195484,0
14293,3,4,862.0600000000001,679,46,215.515,1.646551231829842,-0.8808963286576529,0
14295,40,1,65.4,36,3,65.4,-2.9022328404017017,-0.7646269216450852,2
14297,18,4,902.57,549,41,225.6425,1.2194002031935731,-0.2126841367951576,3
14298,8,40,16980.99,15025,584,424.52475,6.23670716227116,-0.932214733082681,0
14299,8,8,1981.93,1263,78,247.74125,2.6172088893826224,-0.7236877699979228,0
14300,19,1,43.2,32,3,43.2,-3.108920518184561,-1.4270120297838316,1
14301,117,1,82.8,72,4,82.8,-2.613552487468247,-0.0539795545902755,2
14304,223,1,224.4,120,11,224.4,-1.4362538662134468,1.1904304674611377,2
14305,71,3,1533.96,964,89,511.32,1.8442153248680284,1.3104814864498342,3
14306,51,2,164.48000000000002,159,11,82.24000000000001,-1.3064161756074193,-0.5259406301147277,1
14307,89,6,2590.81,1768,135,431.8016666666667,2.6359016989504296,0.9641462543958684,3
14309,8,9,1597.73,1099,69,177.52555555555557,2.361085290149764,-1.1035924742713643,0
14311,243,1,198.97,101,13,198.97,-1.55013668914369,1.1253277074326304,2
14312,47,6,1185.86,698,58,197.64333333333332,1.48453107763308,-0.1157730561465818,3
14314,107,1,46.68,84,4,46.68,-2.985738695515173,-0.5719016939374261,2
14315,45,6,1526.13,775,49,254.355,1.6648856561004406,0.0763853165983537,3
14317,65,1,375.58,240,20,375.58,-0.2878120914586901,1.2224300590713535,2
14320,207,2,457.89,323,28,228.945,-0.1943964794455299,1.067930018773129,2
14321,11,5,1095.0,1515,86,219.0,2.1467655836338477,-0.4179640118954926,0
14323,115,2,517.66,342,29,258.83,0.0647160813434408,0.9365280965942624,3
14326,242,1,123.85,55,7,123.85,-2.3640437398728835,0.6222177124414181,2
14327,163,1,148.15,73,9,148.15,-1.9465268681377628,0.6513078875587969,2
14329,17,7,3686.37,2374,189,526.6242857142857,3.522680595856949,0.4234264257141353,0
14331,124,2,395.76,244,25,197.88,-0.3430725668364266,0.6998021454703907,2
14332,23,3,198.15,121,11,66.05,-1.08653753427456,-1.2434133179825675,1
